"name","url","productCount","stock","minPrice","maxPrice","lastSeen","categories"
"gemini源头直供","https://pay.ldxp.cn/shop/W50I8DVY","1","34","6.6","6.6","2026-08-03T01:18:01.1337090+08:00","gemini pro  18个月  会员"
"Gemini专家组","https://pay.ldxp.cn/shop/gemi","1","30","8.8","8.8","2026-08-03T01:24:55.3832550+08:00","Gemini零售"
"GETMODEL","https://pay.ldxp.cn/shop/9Y5FQ6ZL","1","37","1.5","1.5","2026-08-03T01:24:55.3832550+08:00","codex接码"
"Gmail专卖店","https://pay.ldxp.cn/shop/Laofeng","1","28","6.6","6.6","2026-08-03T01:24:55.3832550+08:00","Gmail成品号"
"gpt-gemini会员稳定低价","https://pay.ldxp.cn/shop/NUX4KNC4","1","2","25","25","2026-08-03T01:21:44.1927740+08:00","Gemini"
"GPT-plus","https://pay.ldxp.cn/shop/XNE13O75","1","1","14","14","2026-08-03T01:24:55.3832550+08:00","gpt"
"gpt低价货源","https://pay.ldxp.cn/shop/5XX41BQK","1","46","0.78","0.78","2026-08-03T00:59:26.1539510+08:00","gpt free"
"GPT一手货源","https://pay.ldxp.cn/shop/4Z411POC","1","8","10","10","2026-08-03T00:59:26.1539510+08:00","谷歌ai gemini"
"gptfree","https://pay.ldxp.cn/shop/freegpt","1","120","0.55","0.55","2026-08-03T01:24:55.3832550+08:00","codex free"
"kaka AI","https://pay.ldxp.cn/shop/59FSBGJN","1","436","3","3","2026-08-03T01:24:55.3832550+08:00","手搓PLUS号（点开商品看详情）"
"KeikoAI小店","https://pay.ldxp.cn/shop/keiko","1","51","5","5","2026-08-03T01:02:52.0019990+08:00","接码"
"kunkun中转站","https://pay.ldxp.cn/shop/B5IDGEW9","1","17","0.99","0.99","2026-08-03T01:24:55.3832550+08:00","中转"
"LLDCard","https://pay.ldxp.cn/shop/LLDCard","1","1","130","130","2026-08-03T01:24:55.3832550+08:00","ChatGPT"
"MAX-Ai源头","https://pay.ldxp.cn/shop/MAXAi1","1","9","118","118","2026-08-03T01:24:55.3832550+08:00","Ai服务"
"MV999","https://pay.ldxp.cn/shop/7Z254REK","1","841","3.3","3.3","2026-08-03T00:59:26.1539510+08:00","Chat GPT"
"My的Ai小铺","https://pay.ldxp.cn/shop/ZZ88VR4W","1","102","146","146","2026-08-03T00:52:11.4988320+08:00","GPTplus官方渠道代充"
"MY科技","https://pay.ldxp.cn/shop/GKVPZCKY","1","50","4","4","2026-08-03T01:24:55.3832550+08:00","QQ云端"
"og小铺","https://pay.ldxp.cn/shop/VQ88BVUK","1","315","2.38","2.38","2026-08-03T01:18:01.1337090+08:00","chatgpt"
"Openai的杂货铺","https://pay.ldxp.cn/shop/1ECDK59A","1","2","1","1","2026-08-03T01:24:55.3832550+08:00","Chat GPT"
"QQ等级代挂","https://pay.ldxp.cn/shop/PAOXDY2K","1","1","1","1","2026-08-03T01:24:55.3832550+08:00","QQ豪华全套代挂"
"Saki","https://pay.ldxp.cn/shop/saki","1","18","3.8","3.8","2026-08-03T01:24:55.3832550+08:00","【虚拟卡】0刀卡"
"Sy小铺","https://pay.ldxp.cn/shop/shanyuan","1","382","3.2","3.2","2026-08-03T01:28:14.9787100+08:00","K12"
"TGkey","https://pay.ldxp.cn/shop/hurbai","1","3","15.8","15.8","2026-08-03T01:24:55.3832550+08:00","Gemini"
"tiktok老王全球tk满月白 满年白现货，各国千粉万粉直播号，各国账户批发出售","https://pay.ldxp.cn/shop/YNNQUYMI","1","725","30","30","2026-08-03T01:24:55.3832550+08:00","tiktok"
"Windsurf专卖4988","https://pay.ldxp.cn/shop/3FR7Y3PY","1","9","11.5","11.5","2026-08-03T01:24:55.3832550+08:00","Windsurf"
"yemao-ai源头","https://pay.ldxp.cn/shop/UW94LBON","1","5","71.5","71.5","2026-08-03T01:18:01.1337090+08:00","GPT"
"yes_code","https://pay.ldxp.cn/shop/yes_code","1","13","22","22","2026-08-03T00:52:11.4988320+08:00","GPT"
"yy货源","https://pay.ldxp.cn/shop/3551ZDCX","1","585","0.05","0.05","2026-08-03T01:24:55.3832550+08:00","邮箱"
"ZZSwitch","https://pay.ldxp.cn/shop/zzswitch","1","41","21","21","2026-08-03T01:24:55.3832550+08:00","ChatGPT Plus 无质保"
